"Date","Discharge","BOD","TSS","OG","pH","Phenols","COD","Source"
2017-05-21,NA,NA,NA,0.8,7,0.01,55,"WWTP-1"
2017-05-22,NA,28,43,0.8,7,0.05,50,"WWTP-1"
2017-05-23,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-05-24,NA,NA,NA,0.8,8,0.02,53,"WWTP-1"
2017-05-25,NA,NA,NA,0.8,8,0.01,57,"WWTP-1"
2017-05-26,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-05-27,NA,NA,NA,0.8,7,0.03,54,"WWTP-1"
2017-05-28,NA,NA,NA,0.8,7,0.02,44,"WWTP-1"
2017-05-29,NA,30,33,0.8,7,0.01,48,"WWTP-1"
2017-05-30,NA,NA,NA,0.8,7,0,50,"WWTP-1"
2017-05-31,NA,NA,NA,0.8,7,0.04,55,"WWTP-1"
2017-06-01,NA,NA,NA,0.8,7,0.03,56,"WWTP-1"
2017-06-02,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-06-03,NA,NA,NA,0.8,7,0.01,55,"WWTP-1"
2017-06-04,NA,NA,NA,0.8,7,0.04,58,"WWTP-1"
2017-06-05,NA,9,4,0.8,7,0.02,54,"WWTP-1"
2017-06-06,NA,NA,NA,0.8,7,0.02,51,"WWTP-1"
2017-06-07,NA,NA,NA,0.8,7,0.01,55,"WWTP-1"
2017-06-08,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-06-09,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-06-10,NA,NA,NA,0.8,7,0,46,"WWTP-1"
2017-06-11,NA,NA,NA,0.8,7,0.01,50,"WWTP-1"
2017-06-12,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-06-13,NA,13,36,0.8,7,0.04,50,"WWTP-1"
2017-06-14,NA,NA,NA,0.8,8,0.02,48,"WWTP-1"
2017-06-15,NA,NA,NA,0.8,8,0.01,52,"WWTP-1"
2017-06-16,NA,NA,NA,0.8,7,0.01,58,"WWTP-1"
2017-06-17,NA,NA,NA,0.8,7,0.02,54,"WWTP-1"
2017-06-18,NA,NA,NA,0.8,8,0.01,54,"WWTP-1"
2017-06-19,NA,12,29,0.8,7,0.01,52,"WWTP-1"
2017-06-20,NA,NA,NA,0.8,8,0.02,55,"WWTP-1"
2017-06-21,NA,NA,NA,1,8,0.01,58,"WWTP-1"
2017-06-22,NA,NA,NA,0.8,7,0.05,54,"WWTP-1"
2017-06-23,NA,NA,NA,0.8,7,0.04,45,"WWTP-1"
2017-06-24,NA,NA,NA,0.8,8,0.03,48,"WWTP-1"
2017-06-25,NA,NA,NA,0.8,7,0.01,50,"WWTP-1"
2017-06-26,NA,NA,NA,0.8,7,0.02,52,"WWTP-1"
2017-06-27,NA,24,28,0.8,7,0.02,54,"WWTP-1"
2017-06-28,NA,NA,NA,0.8,7,0.01,51,"WWTP-1"
2017-06-29,NA,NA,NA,0.8,7,0.01,53,"WWTP-1"
2017-06-30,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-07-01,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-07-02,NA,NA,NA,0.8,7,0.014,57,"WWTP-1"
2017-07-03,NA,28,48,0.8,7,0.04,55,"WWTP-1"
2017-07-04,NA,NA,NA,0.8,7,0.03,54,"WWTP-1"
2017-07-05,NA,NA,NA,0.8,7,0.02,52,"WWTP-1"
2017-07-06,NA,NA,NA,0.8,7,0.04,48,"WWTP-1"
2017-07-07,NA,NA,NA,0.8,7,0.05,42,"WWTP-1"
2017-07-08,NA,NA,NA,0.8,7,NA,48,"WWTP-1"
2017-07-09,NA,NA,NA,0.8,7,0.01,46,"WWTP-1"
2017-07-10,NA,18,20,0.8,7,0.02,52,"WWTP-1"
2017-07-11,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-07-12,NA,NA,NA,0.8,7,0.02,48,"WWTP-1"
2017-07-13,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-07-14,NA,NA,NA,0.8,7,0.01,51,"WWTP-1"
2017-07-15,NA,NA,NA,0.8,7,NA,54,"WWTP-1"
2017-07-16,NA,NA,NA,0.8,7,0.04,51,"WWTP-1"
2017-07-17,NA,12,50,0.8,7,0.03,44,"WWTP-1"
2017-07-18,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-07-19,NA,NA,NA,0.8,7,0.05,38,"WWTP-1"
2017-07-20,NA,NA,NA,0.8,7,0.02,47,"WWTP-1"
2017-07-21,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-07-22,NA,NA,NA,0.8,7,0.02,57,"WWTP-1"
2017-07-23,NA,NA,NA,0.8,7,0.02,60,"WWTP-1"
2017-07-24,NA,16,11,0.8,7,0.02,55,"WWTP-1"
2017-07-25,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-07-26,NA,NA,NA,1.8,7,0.04,60,"WWTP-1"
2017-07-27,NA,NA,NA,1.9,7,0.04,51,"WWTP-1"
2017-07-28,NA,NA,NA,0.8,7,NA,48,"WWTP-1"
2017-07-29,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-07-30,NA,NA,NA,0.8,7,0.03,57,"WWTP-1"
2017-07-31,NA,8,34,0.8,7,0.04,51,"WWTP-1"
2017-08-01,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-08-02,NA,NA,NA,0.8,7,0.03,52,"WWTP-1"
2017-08-03,NA,NA,NA,0.8,7,0.03,38,"WWTP-1"
2017-08-04,NA,NA,NA,0.8,7,0.01,32,"WWTP-1"
2017-08-05,NA,NA,NA,0.8,7,0.04,39,"WWTP-1"
2017-08-06,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-08-07,NA,19,30,0.8,7,0.03,53,"WWTP-1"
2017-08-08,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-08-09,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-08-10,NA,NA,NA,0.8,7,NA,35,"WWTP-1"
2017-08-11,NA,NA,NA,0.8,7,0.01,53,"WWTP-1"
2017-08-12,NA,NA,NA,0.8,7,0.03,50,"WWTP-1"
2017-08-13,NA,NA,NA,0.8,7,0.04,40,"WWTP-1"
2017-08-14,NA,12,5,0.8,7,0.02,38,"WWTP-1"
2017-08-15,NA,NA,NA,0.8,7,0.02,45,"WWTP-1"
2017-08-16,NA,NA,NA,0.8,7,0.02,42,"WWTP-1"
2017-08-17,NA,NA,NA,0.8,7,0.01,38,"WWTP-1"
2017-08-18,NA,NA,NA,0.8,8,0.04,44,"WWTP-1"
2017-08-19,NA,NA,NA,0.8,8,0.04,37,"WWTP-1"
2017-08-20,NA,NA,NA,0.8,7,0.01,40,"WWTP-1"
2017-08-21,NA,16,14,0.8,7,0.01,42,"WWTP-1"
2017-08-22,NA,NA,NA,0.8,7,0.05,40,"WWTP-1"
2017-08-23,NA,NA,NA,0.8,8,0.01,36,"WWTP-1"
2017-08-24,NA,NA,NA,0.8,8,0.02,37,"WWTP-1"
2017-08-25,NA,NA,NA,0.8,7,0.05,29,"WWTP-1"
2017-08-26,NA,NA,NA,0.8,7,0.01,33,"WWTP-1"
2017-08-27,NA,NA,NA,0.8,7,0.03,44,"WWTP-1"
2017-08-28,NA,NA,NA,0.8,7,0.02,48,"WWTP-1"
2017-08-29,NA,13,11,0.8,7,0.01,39,"WWTP-1"
2017-08-30,NA,NA,NA,0.8,7,0.02,42,"WWTP-1"
2017-08-31,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-09-01,NA,NA,NA,0.8,7,0.01,51,"WWTP-1"
2017-09-02,NA,NA,NA,0.8,7,0.02,38,"WWTP-1"
2017-09-03,NA,NA,NA,0.8,7,0.01,33,"WWTP-1"
2017-09-04,NA,12,28,0.8,7,0.04,43,"WWTP-1"
2017-09-05,NA,NA,NA,0.8,7,0.02,51,"WWTP-1"
2017-09-06,NA,NA,NA,0.8,7,NA,54,"WWTP-1"
2017-09-07,NA,NA,NA,0.8,7,0.01,51,"WWTP-1"
2017-09-08,NA,NA,NA,0.8,7,0.04,52,"WWTP-1"
2017-09-09,NA,NA,NA,0.8,7,0.01,30,"WWTP-1"
2017-09-10,NA,NA,NA,0.8,7,0.02,35,"WWTP-1"
2017-09-11,NA,10,2,0.8,7,0.01,42,"WWTP-1"
2017-09-12,NA,NA,NA,0.8,7,0.01,40,"WWTP-1"
2017-09-13,NA,NA,NA,0.8,7,0.04,47,"WWTP-1"
2017-09-14,NA,NA,NA,0.8,8,0.02,37,"WWTP-1"
2017-09-15,NA,NA,NA,0.8,8,0.02,48,"WWTP-1"
2017-09-16,NA,NA,NA,0.8,7,0.04,53,"WWTP-1"
2017-09-17,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-18,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-19,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-20,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-21,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-22,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-23,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-24,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-25,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-26,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-27,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-28,"Maintenance S/D",NA,NA,NA,NA,NA,NA,"WWTP-1"
2017-09-29,NA,NA,NA,0.8,7,0.02,53,"WWTP-1"
2017-09-30,NA,NA,NA,0.8,7,0.04,56,"WWTP-1"
2015-04-01,NA,NA,71,0,7,0.1,19,"WWTP-2"
2015-04-02,NA,NA,64,0,8,0.1,37,"WWTP-2"
2015-04-03,NA,NA,91,0,7,0.1,30,"WWTP-2"
2015-04-04,NA,NA,NA,0,8,0.1,33,"WWTP-2"
2015-04-05,NA,NA,10,1,8,0.1,51,"WWTP-2"
2015-04-06,NA,NA,15,0,8,0.1,46,"WWTP-2"
2015-04-07,NA,NA,6,1,8,0.1,25,"WWTP-2"
2015-04-08,NA,NA,6,0,7,0.1,18,"WWTP-2"
2015-04-09,NA,NA,NA,0,7,0.1,21,"WWTP-2"
2015-04-10,NA,NA,NA,1,7,0.1,28,"WWTP-2"
2015-04-11,NA,NA,6,0,7,0.1,45,"WWTP-2"
2015-04-12,NA,NA,31,0,8,0.1,32,"WWTP-2"
2015-04-13,"0",NA,28,0,8,0.1,80,"WWTP-2"
2015-04-14,NA,NA,6,0,8,0.2,48,"WWTP-2"
2015-04-15,NA,NA,23,1,7,0.2,72,"WWTP-2"
2015-04-16,NA,NA,NA,0,7,0.2,76,"WWTP-2"
2015-04-17,NA,NA,27,0,7,0.2,60,"WWTP-2"
2015-04-18,NA,NA,22,0,8,0.1,42,"WWTP-2"
2015-04-19,NA,NA,39,0,7,0.1,39,"WWTP-2"
2015-04-20,"0",NA,12,0,7,0.1,72,"WWTP-2"
2015-04-21,"0",NA,40,0,7,0.1,74,"WWTP-2"
2015-04-22,"0",NA,45,0,8,0.1,89,"WWTP-2"
2015-04-23,"0",NA,64,0,10,0.1,120,"WWTP-2"
2015-04-24,"0",NA,102,0,10,0.1,104,"WWTP-2"
2015-04-25,"0",NA,136,0,8,0.1,110,"WWTP-2"
2015-04-26,"0",NA,148,0,8,0.1,80,"WWTP-2"
2015-04-27,"0",NA,98,0,8,0.1,80,"WWTP-2"
2015-04-28,"0",NA,86,0,10,0.1,72,"WWTP-2"
2015-04-29,NA,NA,93,0,7,0.1,56,"WWTP-2"
2015-04-30,NA,NA,NA,0,8,0.3,48,"WWTP-2"
2015-05-01,NA,NA,NA,0,7,0.4,44,"WWTP-2"
2015-05-02,NA,NA,28,0,7,0.1,39,"WWTP-2"
2015-05-03,NA,NA,34,0,7,0.1,38,"WWTP-2"
2015-05-04,NA,NA,32,0,7,0.1,46,"WWTP-2"
2015-05-05,NA,NA,32,0,7,0.1,46,"WWTP-2"
2015-05-06,NA,NA,19,0,7,0.1,56,"WWTP-2"
2015-05-07,NA,NA,23,2,7,0.1,46,"WWTP-2"
2015-05-08,NA,NA,45,1,7,0.1,38,"WWTP-2"
2015-05-09,NA,NA,39,0,7,0.1,36,"WWTP-2"
2015-05-10,NA,NA,13,0,7,0.3,39,"WWTP-2"
2015-05-11,NA,NA,9,0,7,0.4,39,"WWTP-2"
2015-05-12,"0",NA,27,2,7,0.1,93,"WWTP-2"
2015-05-13,"0",NA,24,0,7,0.1,97,"WWTP-2"
2015-05-14,"0",NA,34,0,NA,0,72,"WWTP-2"
2015-05-15,"0",NA,NA,NA,NA,0,80,"WWTP-2"
2015-05-16,NA,NA,19,NA,NA,0.1,40,"WWTP-2"
2015-05-17,NA,NA,7,0,NA,0,49,"WWTP-2"
2015-05-18,NA,7,17,0,NA,0,44,"WWTP-2"
2015-05-19,NA,NA,13,0,NA,0,36,"WWTP-2"
2015-05-20,NA,NA,15,0,NA,0,37,"WWTP-2"
2015-05-21,NA,NA,NA,0,NA,0,42,"WWTP-2"
2015-05-22,NA,NA,31,0,NA,0.1,45,"WWTP-2"
2015-05-23,NA,NA,26,0,NA,0,47,"WWTP-2"
2015-05-24,NA,NA,38,0,NA,0,48,"WWTP-2"
2015-05-25,"0",19,4,0,8,0.1,76,"WWTP-2"
2015-05-26,NA,NA,5,0,8,0.2,39,"WWTP-2"
2015-05-27,NA,NA,20,0,7,0.2,60,"WWTP-2"
2015-05-28,NA,NA,38,0,7,0.1,56,"WWTP-2"
2015-05-29,NA,NA,26,0,8,0.1,55,"WWTP-2"
2015-05-30,NA,NA,NA,0,7,0.1,49,"WWTP-2"
2015-05-31,NA,NA,4,0,8,0.1,38,"WWTP-2"
2015-06-01,NA,8,6,0,7,NA,57,"WWTP-2"
2015-06-02,"0",NA,18,0,7,NA,146,"WWTP-2"
2015-06-03,"0",NA,21,0,7,NA,160,"WWTP-2"
2015-06-04,NA,NA,29,0,8,NA,55,"WWTP-2"
2015-06-05,NA,NA,18,0,7,NA,10,"WWTP-2"
2015-06-06,NA,NA,20,0,8,NA,29,"WWTP-2"
2015-06-07,NA,NA,22,0,8,NA,26,"WWTP-2"
2015-06-08,NA,NA,13,0,8,NA,56,"WWTP-2"
2015-06-09,"0",NA,10,0,7,NA,143,"WWTP-2"
2015-06-10,NA,NA,NA,NA,8,NA,54,"WWTP-2"
2015-06-11,NA,NA,NA,NA,7,NA,56,"WWTP-2"
2015-06-12,NA,NA,NA,0,7,NA,31,"WWTP-2"
2015-06-13,NA,NA,NA,0,8,NA,37,"WWTP-2"
2015-06-14,NA,NA,22,0,8,NA,29,"WWTP-2"
2015-06-15,NA,NA,20,0,7,NA,39,"WWTP-2"
2015-06-16,NA,NA,19,0,7,NA,41,"WWTP-2"
2015-06-17,NA,NA,16,0,7,NA,39,"WWTP-2"
2015-06-18,NA,NA,20,0,7,NA,29,"WWTP-2"
2015-06-19,"0",NA,17,0,7,NA,138,"WWTP-2"
2015-06-20,NA,NA,13,0,7,NA,60,"WWTP-2"
2015-06-21,NA,NA,10,NA,7,NA,25,"WWTP-2"
2015-06-22,NA,NA,12,0,8,NA,38,"WWTP-2"
2015-06-23,NA,NA,16,NA,8,NA,32,"WWTP-2"
2015-06-24,NA,NA,13,0,8,NA,51,"WWTP-2"
2015-06-25,NA,NA,30,0,7,NA,40,"WWTP-2"
2015-06-26,NA,NA,27,0,8,NA,41,"WWTP-2"
2015-06-27,NA,NA,NA,NA,8,NA,39,"WWTP-2"
2015-06-28,NA,NA,34,0,8,NA,14,"WWTP-2"
2015-06-29,NA,NA,28,0,8,NA,21,"WWTP-2"
2015-06-30,"0",NA,29,0,8,NA,133,"WWTP-2"
2015-07-01,NA,NA,NA,NA,8,NA,38,"WWTP-2"
2015-07-02,"No discharge",NA,39,NA,8,NA,62,"WWTP-2"
2015-07-03,"No discharge",NA,42,NA,8,NA,84,"WWTP-2"
2015-07-04,NA,NA,NA,1,8,NA,55,"WWTP-2"
2015-07-05,"No discharge",NA,64,NA,7,NA,71,"WWTP-2"
2015-07-06,"No discharge",NA,175,NA,7,NA,71,"WWTP-2"
2015-07-07,"No discharge",NA,6,NA,7,NA,81,"WWTP-2"
2015-07-08,NA,NA,43,NA,8,NA,60,"WWTP-2"
2015-07-09,NA,NA,10,NA,8,NA,56,"WWTP-2"
2015-07-10,NA,NA,28,NA,8,NA,56,"WWTP-2"
2015-07-11,NA,NA,21,NA,7,NA,49,"WWTP-2"
2015-07-12,"No discharge",NA,33,NA,7,NA,100,"WWTP-2"
2015-07-13,NA,NA,35,NA,7,NA,16,"WWTP-2"
2015-07-14,NA,NA,40,NA,8,NA,55,"WWTP-2"
2015-07-15,NA,NA,34,NA,8,NA,60,"WWTP-2"
2015-07-16,"No discharge",NA,40,NA,8,NA,70,"WWTP-2"
2015-07-17,"No discharge",NA,38,NA,7,NA,102,"WWTP-2"
2015-07-18,NA,NA,34,NA,8,NA,48,"WWTP-2"
2015-07-19,NA,NA,NA,NA,7,NA,39,"WWTP-2"
2015-07-20,NA,NA,39,NA,7,NA,44,"WWTP-2"
2015-07-21,NA,NA,NA,NA,7,NA,4,"WWTP-2"
2015-07-22,NA,NA,10,NA,8,NA,21,"WWTP-2"
2015-07-23,NA,NA,31,NA,8,NA,10,"WWTP-2"
2015-07-24,NA,NA,29,NA,8,NA,51,"WWTP-2"
2015-07-25,NA,NA,32,NA,8,NA,25,"WWTP-2"
2015-07-26,NA,NA,26,NA,8,NA,17,"WWTP-2"
2015-07-27,NA,9,8,NA,8,NA,30,"WWTP-2"
2015-07-28,NA,NA,9,NA,8,NA,53,"WWTP-2"
2015-07-29,NA,NA,17,NA,8,NA,6,"WWTP-2"
2015-07-30,NA,NA,21,NA,8,NA,53,"WWTP-2"
2015-07-31,NA,NA,20,NA,8,NA,50,"WWTP-2"
2015-08-01,NA,NA,16,NA,8,NA,57,"WWTP-2"
2015-08-02,NA,NA,36,NA,8,NA,50,"WWTP-2"
2015-08-03,NA,14,25,NA,8,NA,52,"WWTP-2"
2015-08-04,NA,NA,18,NA,8,NA,10,"WWTP-2"
2015-08-05,NA,NA,16,NA,8,NA,42,"WWTP-2"
2015-08-06,NA,NA,13,NA,8,NA,56,"WWTP-2"
2015-08-07,NA,NA,25,NA,8,NA,54,"WWTP-2"
2015-08-08,NA,NA,28,NA,8,NA,33,"WWTP-2"
2015-08-09,"No discharge",NA,17,NA,8,NA,64,"WWTP-2"
2015-08-10,NA,3,19,NA,8,NA,54,"WWTP-2"
2015-08-11,NA,NA,23,NA,8,NA,22,"WWTP-2"
2015-08-12,NA,NA,14,NA,8,NA,36,"WWTP-2"
2015-08-13,NA,NA,20,NA,8,NA,58,"WWTP-2"
2015-08-14,NA,NA,21,NA,8,NA,10,"WWTP-2"
2015-08-15,NA,NA,26,NA,8,NA,45,"WWTP-2"
2015-08-16,NA,NA,28,NA,8,NA,42,"WWTP-2"
2015-08-17,NA,13,47,NA,8,NA,58,"WWTP-2"
2015-08-18,"No discharge",NA,113,NA,8,NA,182,"WWTP-2"
2015-08-19,NA,NA,49,NA,NA,NA,NA,"WWTP-2"
2015-08-20,"No discharge",NA,64,NA,NA,NA,NA,"WWTP-2"
2015-08-21,"No discharge",NA,63,NA,8,NA,14,"WWTP-2"
2015-08-22,"No discharge",NA,56,NA,7,NA,14,"WWTP-2"
2015-08-23,"No discharge",NA,53,NA,7,NA,21,"WWTP-2"
2015-08-24,"No discharge",13,54,NA,8,NA,41,"WWTP-2"
2015-08-25,NA,NA,27,NA,8,NA,55,"WWTP-2"
2015-08-26,NA,NA,29,NA,8,NA,18,"WWTP-2"
2015-08-27,"No discharge",NA,41,NA,8,NA,274,"WWTP-2"
2015-08-28,"No discharge",NA,39,NA,8,NA,75,"WWTP-2"
2015-08-29,NA,NA,50,NA,8,NA,18,"WWTP-2"
2015-08-30,NA,NA,38,NA,8,NA,25,"WWTP-2"
2015-08-31,NA,NA,29,NA,7,NA,10,"WWTP-2"
2015-09-01,NA,NA,33,NA,7,NA,26,"WWTP-2"
2015-09-02,"No discharge",NA,NA,NA,7,NA,594,"WWTP-2"
2015-09-03,"No discharge",NA,NA,NA,8,NA,491,"WWTP-2"
2015-09-04,"No discharge",NA,NA,NA,8,NA,263,"WWTP-2"
2015-09-05,"No discharge",NA,NA,NA,7,NA,88,"WWTP-2"
2015-09-06,"No discharge",NA,NA,NA,8,NA,76,"WWTP-2"
2015-09-07,NA,20,6,NA,8,NA,35,"WWTP-2"
2015-09-08,"No discharge",NA,13,2,9,NA,112,"WWTP-2"
2015-09-09,"No discharge",NA,30,NA,8,NA,84,"WWTP-2"
2015-09-10,"No discharge",NA,NA,NA,8,NA,61,"WWTP-2"
2015-09-11,NA,NA,NA,NA,7,NA,25,"WWTP-2"
2015-09-12,NA,NA,NA,NA,8,NA,52,"WWTP-2"
2015-09-13,NA,NA,45,NA,7,NA,32,"WWTP-2"
2015-09-14,"No discharge",19,29,NA,7,NA,66,"WWTP-2"
2015-09-15,NA,NA,40,NA,7,NA,39,"WWTP-2"
2015-09-16,"No discharge",NA,52,NA,7,NA,38,"WWTP-2"
2015-09-17,NA,NA,48,NA,7,NA,49,"WWTP-2"
2015-09-18,"No discharge",NA,58,NA,7,NA,4,"WWTP-2"
2015-09-19,"No discharge",NA,62,NA,8,NA,73,"WWTP-2"
2015-09-20,"No discharge",NA,53,NA,8,NA,44,"WWTP-2"
2015-09-21,NA,20,33,NA,8,NA,39,"WWTP-2"
2015-09-22,NA,NA,46,NA,8,NA,38,"WWTP-2"
2015-09-23,NA,NA,27,NA,NA,NA,NA,"WWTP-2"
2015-09-24,NA,NA,36,NA,8,NA,27,"WWTP-2"
2015-09-25,NA,NA,34,NA,8,NA,56,"WWTP-2"
2015-09-26,NA,NA,8,NA,8,NA,52,"WWTP-2"
2015-09-27,NA,NA,5,NA,8,NA,42,"WWTP-2"
2015-09-28,NA,NA,6,NA,8,NA,53,"WWTP-2"
2015-09-29,NA,NA,NA,NA,8,NA,52,"WWTP-2"
2015-09-30,NA,NA,NA,NA,8,NA,54,"WWTP-2"
2015-10-01,NA,NA,NA,0,8,NA,49,"WWTP-2"
2015-10-02,NA,NA,8,0,7,NA,36,"WWTP-2"
2015-10-03,NA,NA,20,0,8,NA,41,"WWTP-2"
2015-10-04,NA,NA,13,0,8,NA,43,"WWTP-2"
2015-10-05,NA,16,15,0,8,NA,19,"WWTP-2"
2015-10-06,NA,NA,NA,0,7,NA,14,"WWTP-2"
2015-10-07,NA,NA,21,0,7.8,NA,11,"WWTP-2"
2015-10-08,"No discharge",NA,56,0,7,NA,62,"WWTP-2"
2015-10-09,"No discharge",NA,63,0,8,NA,62,"WWTP-2"
2015-10-10,NA,NA,NA,0,8,NA,60,"WWTP-2"
2015-10-11,NA,NA,29,0,NA,NA,37,"WWTP-2"
2015-10-12,NA,10,24,0,7,NA,35,"WWTP-2"
2015-10-13,NA,NA,16,0,7,NA,60,"WWTP-2"
2015-10-14,NA,NA,18,0,7,NA,34,"WWTP-2"
2015-10-15,NA,NA,15,0,7,NA,54,"WWTP-2"
2015-10-16,NA,NA,NA,0,7,NA,51,"WWTP-2"
2015-10-17,"No discharge",NA,53,0,7,NA,52,"WWTP-2"
2015-10-18,NA,NA,5,0,7,NA,60,"WWTP-2"
2015-10-19,"No discharge",NA,6,0,7,NA,168,"WWTP-2"
2015-10-20,"No discharge",14,13,0,7,NA,164,"WWTP-2"
2015-10-21,"No discharge",NA,15,0,7,NA,95,"WWTP-2"
2015-10-22,"No discharge",NA,NA,0,6,NA,71,"WWTP-2"
2015-10-23,"No discharge",NA,NA,0,7,NA,93,"WWTP-2"
2015-10-24,NA,NA,NA,0,7,NA,40,"WWTP-2"
2015-10-25,NA,NA,NA,0,8,NA,48,"WWTP-2"
2015-10-26,NA,11,NA,0,8,NA,60,"WWTP-2"
2015-10-27,"No discharge",NA,106,0,8,NA,49,"WWTP-2"
2015-10-28,"No discharge",NA,111,0,8,NA,54,"WWTP-2"
2015-10-29,"No discharge",NA,98,0,8,NA,60,"WWTP-2"
2015-10-30,NA,NA,39,0,7,NA,60,"WWTP-2"
2015-10-31,"No discharge",NA,158,0,8,NA,60,"WWTP-2"
2015-11-01,"No discharge",NA,128,0,8,NA,40,"WWTP-2"
2015-11-02,NA,8,22,0,7,NA,36,"WWTP-2"
2015-11-03,NA,NA,21,0,8,NA,45,"WWTP-2"
2015-11-04,NA,NA,27,0,8,NA,41,"WWTP-2"
2015-11-05,NA,NA,46,0,8,NA,60,"WWTP-2"
2015-11-06,"No discharge",NA,145,0,8,NA,44,"WWTP-2"
2015-11-07,"No discharge",NA,83,0,7,NA,58,"WWTP-2"
2015-11-08,NA,NA,43,0,7,NA,32,"WWTP-2"
2015-11-09,NA,6,NA,0,8,NA,36,"WWTP-2"
2015-11-10,NA,NA,47,0,8,NA,60,"WWTP-2"
2015-11-11,"No discharge",NA,151,0,7,NA,64,"WWTP-2"
2015-11-12,NA,NA,NA,0,8,NA,42,"WWTP-2"
2015-11-13,"No discharge",NA,32,0,8,NA,123,"WWTP-2"
2015-11-14,"No discharge",NA,35,0,8,NA,65,"WWTP-2"
2015-11-15,NA,NA,NA,0,NA,NA,51,"WWTP-2"
2015-11-16,"No discharge",21,NA,0,7,NA,131,"WWTP-2"
2015-11-17,"No discharge",NA,NA,0,8,NA,114,"WWTP-2"
2015-11-18,"No discharge",NA,28,0,8,NA,136,"WWTP-2"
2015-11-19,"No discharge",NA,12,0,8,NA,90,"WWTP-2"
2015-11-20,"No discharge",NA,40,0,9,NA,92,"WWTP-2"
2015-11-21,"No discharge",NA,58,0,8,NA,59,"WWTP-2"
2015-11-22,NA,NA,42,0,8,NA,57,"WWTP-2"
2015-11-23,NA,7,4,0,7,NA,56,"WWTP-2"
2015-11-24,"No discharge",NA,34,0,8,NA,92,"WWTP-2"
2015-11-25,"No discharge",NA,80,0,8,NA,72,"WWTP-2"
2015-11-26,"No discharge",NA,NA,0,8,NA,76,"WWTP-2"
2015-11-27,"No discharge",NA,86,0,8,NA,72,"WWTP-2"
2015-11-28,"No discharge",NA,65,0,8,NA,55,"WWTP-2"
2015-11-29,NA,NA,48,0,8,NA,59,"WWTP-2"
2015-11-30,NA,NA,NA,0,8,NA,60,"WWTP-2"
2015-12-01,NA,9,50,0,8,NA,57,"WWTP-2"
2015-12-02,NA,NA,26,0,8,NA,50,"WWTP-2"
2015-12-03,NA,NA,NA,0,9,NA,54,"WWTP-2"
2015-12-04,"No discharge",NA,NA,0,8,NA,92,"WWTP-2"
2015-12-05,"No discharge",NA,31,0,8,NA,91,"WWTP-2"
2015-12-06,"No discharge",NA,48,0,8,NA,82,"WWTP-2"
2015-12-07,"No discharge",NA,46,0,8,NA,74,"WWTP-2"
2015-12-08,"No discharge",NA,16,0,8,NA,70,"WWTP-2"
2015-12-09,"No discharge",NA,54,0,8,NA,70,"WWTP-2"
2015-12-10,NA,NA,30,0,8,NA,38,"WWTP-2"
2015-12-11,NA,NA,15,0,8,NA,58,"WWTP-2"
2015-12-12,NA,NA,28,0,8,NA,59,"WWTP-2"
2015-12-13,NA,NA,42,0,8,NA,51,"WWTP-2"
2015-12-14,NA,10,38,0,8,NA,40,"WWTP-2"
2015-12-15,NA,NA,32,0,8,NA,54,"WWTP-2"
2015-12-16,NA,NA,22,0,8,NA,60,"WWTP-2"
2015-12-17,"No discharge",NA,44,0,8,NA,128,"WWTP-2"
